st_case,crashdate,state,statename,countyname,totalvehicles,fatals,persons,peds
510124,3/26/2014 10:31 PM,51,Virginia,ALLEGHANY (5),1,1,1,0
510125,3/26/2014 5:52 AM,51,Virginia,CULPEPER (47),1,1,1,0
510126,3/26/2014 10:30 PM,51,Virginia,ROCKBRIDGE (163),1,1,1,0
510127,3/29/2014 7:30 AM,51,Virginia,VIRGINIA BEACH (810),2,1,2,0
510128,3/29/2014 11:10 AM,51,Virginia,GILES (71),2,1,2,0
510129,3/17/2014 2:38 AM,51,Virginia,KING GEORGE (99),1,1,1,0
510130,3/18/2014 7:33 AM,51,Virginia,BRUNSWICK (25),1,1,1,0
510131,3/31/2014 9:47 PM,51,Virginia,ROANOKE (770),1,1,1,1
510132,3/29/2014 8:16 PM,51,Virginia,PRINCE WILLIAM (153),1,1,1,1
510133,3/21/2014 1:35 PM,51,Virginia,CHESAPEAKE (550),4,1,4,0
510134,3/12/2014 6:41 AM,51,Virginia,LOUDOUN (107),1,1,1,1
510135,3/24/2014 3:14 PM,51,Virginia,KING WILLIAM (101),4,1,5,0
510136,3/30/2014 8:15 PM,51,Virginia,NORFOLK (710),1,1,1,1
510137,3/12/2014 7:00 AM,51,Virginia,FAIRFAX (59),1,1,1,1
510138,3/9/2014 2:24 PM,51,Virginia,ACCOMACK (1),2,1,3,0
510139,3/29/2014 12:37 PM,51,Virginia,FAIRFAX (59),1,1,1,0
510140,3/8/2014 11:41 PM,51,Virginia,HAMPTON (650),2,1,2,0
510141,4/1/2014 3:30 AM,51,Virginia,WYTHE (197),2,1,1,0
510142,4/1/2014 3:35 AM,51,Virginia,WYTHE (197),1,1,2,0
510143,4/2/2014 12:40 PM,51,Virginia,VIRGINIA BEACH (810),2,1,2,0
510144,4/3/2014 10:53 AM,51,Virginia,SUFFOLK (800),2,1,2,0
510145,4/5/2014 12:34 AM,51,Virginia,ISLE OF WIGHT (93),2,1,2,0
510146,4/5/2014 2:48 PM,51,Virginia,ACCOMACK (1),2,1,2,0
510147,4/6/2014 9:40 AM,51,Virginia,BEDFORD (19),1,1,1,0
510148,4/5/2014 7:46 PM,51,Virginia,ACCOMACK (1),2,1,3,0
510149,4/7/2014 6:31 AM,51,Virginia,VIRGINIA BEACH (810),1,1,1,0
510150,4/7/2014 7:55 AM,51,Virginia,AUGUSTA (15),2,2,2,0
510151,4/8/2014 12:30 AM,51,Virginia,YORK (199),1,1,2,0
510152,4/8/2014 11:03 AM,51,Virginia,HALIFAX (83),1,1,1,0
510153,4/7/2014 11:31 PM,51,Virginia,FREDERICK (69),2,1,2,0
510154,4/9/2014 2:37 AM,51,Virginia,SPOTSYLVANIA (177),1,1,1,0
510155,4/8/2014 12:30 PM,51,Virginia,NEW KENT (127),2,3,5,0
510156,4/11/2014 2:50 PM,51,Virginia,DICKENSON (51),1,1,1,0
510157,4/12/2014 2:52 AM,51,Virginia,SPOTSYLVANIA (177),1,1,1,0
510158,4/13/2014 1:05 PM,51,Virginia,FAUQUIER (61),1,1,2,0
510159,4/12/2014 9:53 PM,51,Virginia,FRANKLIN (67),1,1,1,0
510160,4/12/2014 5:02 PM,51,Virginia,GOOCHLAND (75),2,1,2,0
510161,4/13/2014 12:45 PM,51,Virginia,BUCHANAN (27),1,1,1,0
510162,4/13/2014 12:15 AM,51,Virginia,BUCKINGHAM (29),1,3,3,0
510163,4/16/2014 1:10 AM,51,Virginia,NEW KENT (127),1,1,1,0
510164,4/16/2014 6:08 PM,51,Virginia,HENRY (89),2,1,2,0
510165,4/16/2014 8:20 PM,51,Virginia,ORANGE (137),1,1,3,0
510166,4/17/2014 3:35 PM,51,Virginia,BOTETOURT (23),2,1,2,0
510167,4/16/2014 6:58 PM,51,Virginia,VIRGINIA BEACH (810),2,4,9,0
510168,4/17/2014 10:44 PM,51,Virginia,ALBEMARLE (3),1,1,1,0
510169,4/19/2014 5:48 AM,51,Virginia,FAUQUIER (61),1,1,1,0
510170,4/19/2014 12:14 AM,51,Virginia,LOUDOUN (107),1,1,1,0
510171,4/20/2014 6:17 PM,51,Virginia,NORTHUMBERLAND (133),1,1,1,0
510172,4/19/2014 8:21 PM,51,Virginia,WARREN (187),1,1,1,1
510173,4/21/2014 11:52 AM,51,Virginia,HANOVER (85),1,1,1,0
510174,4/4/2014 11:07 PM,51,Virginia,PULASKI (155),2,1,2,0
510175,4/16/2014 1:42 PM,51,Virginia,ALBEMARLE (3),2,1,3,0
510176,4/16/2014 5:47 PM,51,Virginia,DANVILLE (590),2,1,2,0
510177,4/19/2014 7:45 PM,51,Virginia,PRINCE GEORGE (149),2,2,4,0
510178,4/25/2014 10:10 PM,51,Virginia,CHESTERFIELD (41),1,1,4,0
510179,4/27/2014 3:16 AM,51,Virginia,LOUDOUN (107),1,1,1,0
510180,4/26/2014 2:50 PM,51,Virginia,BEDFORD (19),2,1,3,0
510181,4/25/2014 1:05 PM,51,Virginia,HENRICO (87),3,1,4,0
510182,4/29/2014 11:05 AM,51,Virginia,NEW KENT (127),1,1,1,0
510183,4/27/2014 1:22 AM,51,Virginia,HANOVER (85),1,1,1,1
510184,4/29/2014 11:00 AM,51,Virginia,PITTSYLVANIA (143),2,1,4,0
510185,4/30/2014 12:01 PM,51,Virginia,PULASKI (155),1,1,2,0
510186,4/3/2014 1:30 PM,51,Virginia,CHESTERFIELD (41),2,1,3,0
510187,4/25/2014 7:43 AM,51,Virginia,NORFOLK (710),2,1,2,0
510188,4/19/2014 12:25 PM,51,Virginia,POWHATAN (145),2,1,2,0
510189,4/3/2014 3:07 PM,51,Virginia,AUGUSTA (15),2,1,3,0
510190,4/30/2014 11:05 AM,51,Virginia,VIRGINIA BEACH (810),2,1,3,0
510191,4/6/2014 1:57 PM,51,Virginia,CAROLINE (33),1,1,1,0
510192,5/1/2014 8:24 PM,51,Virginia,HANOVER (85),2,1,1,1
510193,5/4/2014 9:19 PM,51,Virginia,VIRGINIA BEACH (810),1,1,1,1
510194,5/6/2014 9:43 AM,51,Virginia,ISLE OF WIGHT (93),1,1,1,0
510195,5/1/2014 7:46 AM,51,Virginia,SMYTH (173),2,1,4,0
510196,5/3/2014 2:58 AM,51,Virginia,ALBEMARLE (3),1,1,1,1
510197,5/6/2014 2:36 PM,51,Virginia,HOPEWELL (670),2,2,3,0
510198,5/7/2014 9:25 AM,51,Virginia,FAIRFAX (59),1,1,1,0
510199,5/8/2014 9:08 PM,51,Virginia,LOUDOUN (107),1,1,1,1
510200,5/7/2014 2:18 PM,51,Virginia,PULASKI (155),2,1,2,0
510201,5/9/2014 11:09 PM,51,Virginia,PORTSMOUTH (740),2,1,2,0
510202,5/10/2014 8:13 PM,51,Virginia,LOUISA (109),1,1,1,0
510203,5/11/2014 12:25 AM,51,Virginia,FAIRFAX (59),1,1,1,0
510204,5/12/2014 10:44 AM,51,Virginia,VIRGINIA BEACH (810),1,1,1,1
510205,5/11/2014 7:41 PM,51,Virginia,ORANGE (137),1,1,1,0
510206,5/12/2014 4:21 PM,51,Virginia,RICHMOND (760),2,1,2,0
510207,5/12/2014 2:02 AM,51,Virginia,NORFOLK (710),1,1,1,0
510208,5/8/2014 3:50 PM,51,Virginia,FAIRFAX (59),3,1,3,0
510209,5/13/2014 10:12 PM,51,Virginia,SMYTH (173),1,1,1,0
510210,5/14/2014 1:42 AM,51,Virginia,LOUDOUN (107),1,1,1,0
510211,5/16/2014 2:30 AM,51,Virginia,WARREN (187),3,1,3,0
510212,5/15/2014 2:54 AM,51,Virginia,FAUQUIER (61),1,1,1,0
510213,5/15/2014 10:00 AM,51,Virginia,NORTHAMPTON (131),2,1,2,0
510214,5/18/2014 8:31 PM,51,Virginia,SUFFOLK (800),1,1,1,0
510215,5/20/2014 7:21 AM,51,Virginia,LYNCHBURG (680),2,1,2,0
510216,5/18/2014 12:56 PM,51,Virginia,CHESAPEAKE (550),1,1,5,0
510217,5/23/2014 3:17 PM,51,Virginia,HANOVER (85),1,1,1,0
510218,5/11/2014 5:29 PM,51,Virginia,PRINCE WILLIAM (153),3,1,1,0
510219,5/22/2014 4:40 PM,51,Virginia,PRINCE GEORGE (149),2,1,2,0
510220,5/17/2014 4:03 AM,51,Virginia,PULASKI (155),1,1,1,0
510221,5/24/2014 5:43 AM,51,Virginia,NORTHUMBERLAND (133),1,1,1,0
510222,5/24/2014 6:20 AM,51,Virginia,CUMBERLAND (49),1,1,1,0
510223,5/25/2014 1:29 AM,51,Virginia,BRUNSWICK (25),1,1,1,0
510224,5/26/2014 10:20 PM,51,Virginia,CHARLES CITY (36),1,1,1,0
510225,5/26/2014 11:35 PM,51,Virginia,GILES (71),1,1,4,0
510226,5/27/2014 12:40 AM,51,Virginia,APPOMATTOX (11),1,1,1,0
510227,5/25/2014 9:58 AM,51,Virginia,ARLINGTON (13),1,1,1,0
510228,5/28/2014 7:46 PM,51,Virginia,HENRICO (87),2,1,2,0
510229,5/28/2014 1:00 PM,51,Virginia,TAZEWELL (185),1,1,1,0
510230,5/28/2014 9:10 PM,51,Virginia,POWHATAN (145),2,1,2,0
510231,5/27/2014 2:08 PM,51,Virginia,FAIRFAX (59),1,1,1,0
510232,5/30/2014 10:45 PM,51,Virginia,NORTHAMPTON (131),1,1,1,1
510233,5/31/2014 4:17 PM,51,Virginia,STAFFORD (179),2,1,2,0
510234,5/17/2014 1:29 PM,51,Virginia,LOUDOUN (107),1,1,2,0
510235,5/31/2014 11:00 PM,51,Virginia,HAMPTON (650),1,1,2,0
510236,5/20/2014 9:32 PM,51,Virginia,FAIRFAX (59),2,1,2,1
510237,5/28/2014 2:32 PM,51,Virginia,HALIFAX (83),1,1,1,0
510238,5/18/2014 3:17 AM,51,Virginia,ROANOKE (770),1,1,1,0
510239,5/15/2014 2:37 PM,51,Virginia,PRINCE EDWARD (147),1,1,1,0
510240,5/16/2014 1:49 AM,51,Virginia,HENRICO (87),1,1,1,0
510241,5/27/2014 3:58 PM,51,Virginia,HANOVER (85),1,1,2,0
510242,5/24/2014 10:46 PM,51,Virginia,SPOTSYLVANIA (177),1,1,2,0
510243,5/29/2014 5:14 AM,51,Virginia,ISLE OF WIGHT (93),1,1,1,1
510244,5/6/2014 3:44 PM,51,Virginia,FAIRFAX (59),3,1,4,0
510245,5/15/2014 7:09 PM,51,Virginia,FAIRFAX (59),1,1,1,0
510246,6/1/2014 3:26 AM,51,Virginia,NOTTOWAY (135),1,1,3,0
510247,6/2/2014 6:05 AM,51,Virginia,NOTTOWAY (135),2,1,2,0
510248,6/3/2014 6:10 PM,51,Virginia,WASHINGTON (191),2,3,4,0
510249,6/3/2014 8:50 PM,51,Virginia,PRINCE GEORGE (149),1,1,3,0
510250,6/5/2014 8:53 PM,51,Virginia,NORFOLK (710),2,1,2,0
510251,6/3/2014 6:54 PM,51,Virginia,NORFOLK (710),2,1,2,0
510252,6/6/2014 5:15 AM,51,Virginia,SCOTT (169),1,1,1,0
510253,6/6/2014 10:50 AM,51,Virginia,CHESTERFIELD (41),2,1,2,0
510254,6/6/2014 7:47 PM,51,Virginia,CULPEPER (47),1,1,1,1
510255,6/6/2014 11:28 PM,51,Virginia,SPOTSYLVANIA (177),1,1,1,1
510256,6/8/2014 3:54 AM,51,Virginia,CHARLOTTE (37),1,2,3,0
510257,6/8/2014 7:29 AM,51,Virginia,FAUQUIER (61),1,1,1,0
510258,6/9/2014 6:40 PM,51,Virginia,CAMPBELL (31),2,2,2,0
510259,6/9/2014 1:40 PM,51,Virginia,AMHERST (9),1,1,1,0
510260,6/7/2014 9:02 PM,51,Virginia,VIRGINIA BEACH (810),1,1,1,1
510261,6/2/2014 6:37 PM,51,Virginia,PRINCE WILLIAM (153),1,1,1,1
510262,6/8/2014 12:37 AM,51,Virginia,NEWPORT NEWS (700),4,1,4,0
510263,6/10/2014 2:16 PM,51,Virginia,ISLE OF WIGHT (93),4,1,4,0
510264,6/11/2014 12:50 AM,51,Virginia,NOTTOWAY (135),1,1,2,0
510265,6/11/2014 8:00 AM,51,Virginia,AUGUSTA (15),2,1,2,0
510266,6/12/2014 9:15 AM,51,Virginia,MADISON (113),1,1,2,0
510267,6/13/2014 2:45 PM,51,Virginia,FRANKLIN (67),2,1,2,0
510268,6/16/2014 3:05 AM,51,Virginia,YORK (199),1,1,1,0
510269,6/15/2014 4:35 PM,51,Virginia,PAGE (139),2,1,3,0
510270,6/18/2014 6:15 PM,51,Virginia,CARROLL (35),1,1,2,0
510271,6/21/2014 1:20 AM,51,Virginia,GREENSVILLE (81),2,2,7,0
510272,6/17/2014 8:48 PM,51,Virginia,PRINCE EDWARD (147),1,1,1,1
510273,6/18/2014 8:53 PM,51,Virginia,HENRICO (87),3,1,3,0
510274,6/22/2014 2:35 PM,51,Virginia,LEE (105),1,1,1,0
510275,6/23/2014 2:50 PM,51,Virginia,SMYTH (173),1,1,1,0
510276,6/3/2014 11:13 AM,51,Virginia,VIRGINIA BEACH (810),2,1,2,0
510277,6/22/2014 7:00 PM,51,Virginia,SOUTHAMPTON (175),1,2,2,0
510278,6/23/2014 12:09 PM,51,Virginia,HANOVER (85),1,1,1,0
510279,6/24/2014 9:07 PM,51,Virginia,NORFOLK (710),2,1,3,2
510280,6/26/2014 2:42 AM,51,Virginia,GOOCHLAND (75),1,1,1,0
510281,6/25/2014 9:15 PM,51,Virginia,NEWPORT NEWS (700),1,2,2,0
510282,6/24/2014 2:02 PM,51,Virginia,NEW KENT (127),3,1,3,0
510283,6/24/2014 9:02 PM,51,Virginia,PRINCE WILLIAM (153),1,1,1,1
510284,6/29/2014 6:40 PM,51,Virginia,FLOYD (63),2,1,2,0
510285,6/28/2014 11:49 PM,51,Virginia,ROCKINGHAM (165),2,1,2,0
510286,6/29/2014 4:26 PM,51,Virginia,ROCKINGHAM (165),2,1,3,0
510287,5/28/2014 9:09 PM,51,Virginia,PORTSMOUTH (740),1,1,1,1
510288,6/20/2014 12:46 PM,51,Virginia,RICHMOND (159),1,1,1,0
510289,6/22/2014 6:20 PM,51,Virginia,HENRICO (87),3,1,4,0
510290,6/28/2014 5:24 PM,51,Virginia,HENRICO (87),2,1,2,0
510291,6/4/2014 2:00 AM,51,Virginia,DICKENSON (51),1,1,2,0
510292,6/12/2014 10:00 AM,51,Virginia,MECKLENBURG (117),1,1,1,0
510293,6/3/2014 7:29 AM,51,Virginia,WISE (195),1,1,1,1
510294,6/29/2014 12:35 AM,51,Virginia,HALIFAX (83),1,1,2,0
510295,7/1/2014 2:30 PM,51,Virginia,FLOYD (63),1,1,3,0
510296,7/2/2014 7:15 AM,51,Virginia,CULPEPER (47),5,1,5,0
510297,7/1/2014 1:58 AM,51,Virginia,PRINCE WILLIAM (153),2,1,2,0
510298,7/2/2014 1:11 PM,51,Virginia,PRINCE WILLIAM (153),2,1,4,0
510299,7/4/2014 3:02 PM,51,Virginia,ALBEMARLE (3),1,1,1,0
510300,7/2/2014 5:41 PM,51,Virginia,NEWPORT NEWS (700),1,1,1,1
510301,7/4/2014 12:40 PM,51,Virginia,ROCKINGHAM (165),1,1,1,0
510302,7/2/2014 3:35 PM,51,Virginia,SPOTSYLVANIA (177),1,1,1,0
510303,7/5/2014 12:44 AM,51,Virginia,MONTGOMERY (121),1,1,1,0
510304,7/5/2014 2:24 AM,51,Virginia,NEWPORT NEWS (700),1,1,1,1
510305,7/6/2014 11:30 AM,51,Virginia,ORANGE (137),2,1,2,0
510306,7/6/2014 8:14 AM,51,Virginia,VIRGINIA BEACH (810),1,1,1,0
510307,7/7/2014 8:07 AM,51,Virginia,ALBEMARLE (3),1,1,1,0
510308,7/8/2014 5:35 PM,51,Virginia,HALIFAX (83),1,1,2,0
510309,7/7/2014 10:29 PM,51,Virginia,BUCKINGHAM (29),1,1,1,0
510310,7/8/2014 6:25 PM,51,Virginia,BRUNSWICK (25),1,1,1,0
510311,7/7/2014 6:10 AM,51,Virginia,NEWPORT NEWS (700),2,1,2,0
510312,7/11/2014 9:44 AM,51,Virginia,AMHERST (9),3,1,3,0
510313,7/5/2014 7:15 PM,51,Virginia,BRUNSWICK (25),1,1,1,0
510314,7/12/2014 1:00 PM,51,Virginia,PITTSYLVANIA (143),4,2,4,0
510315,7/4/2014 1:53 PM,51,Virginia,FRANKLIN (67),1,1,4,0
510316,7/13/2014 9:28 PM,51,Virginia,SPOTSYLVANIA (177),1,2,2,0
510317,7/10/2014 8:25 PM,51,Virginia,NORFOLK (710),2,1,2,0
510318,7/13/2014 5:43 PM,51,Virginia,AMHERST (9),1,1,2,0
510319,7/15/2014 4:40 PM,51,Virginia,ROCKINGHAM (165),2,1,5,0
510320,7/16/2014 12:25 AM,51,Virginia,ISLE OF WIGHT (93),1,1,1,0
510321,7/16/2014 9:27 AM,51,Virginia,FRANKLIN (67),2,1,2,0
510322,7/9/2014 12:53 AM,51,Virginia,ROANOKE (770),1,1,1,0
510323,7/19/2014 6:20 AM,51,Virginia,NEW KENT (127),1,1,1,0
510324,7/19/2014 2:45 PM,51,Virginia,JAMES CITY (95),2,1,2,0
510325,7/19/2014 6:24 PM,51,Virginia,GILES (71),2,1,2,0
510326,7/20/2014 12:17 AM,51,Virginia,RICHMOND (760),2,1,3,0
510327,7/21/2014 4:56 PM,51,Virginia,BOTETOURT (23),1,1,2,0
510328,7/21/2014 11:40 PM,51,Virginia,WARREN (187),1,1,1,0
510329,7/22/2014 10:05 AM,51,Virginia,STAFFORD (179),1,1,2,0
510330,7/23/2014 10:05 AM,51,Virginia,MECKLENBURG (117),2,1,2,0
510331,7/23/2014 3:50 PM,51,Virginia,ESSEX (57),2,1,2,0
510332,7/24/2014 7:37 PM,51,Virginia,SURRY (181),1,1,1,0
510333,7/26/2014 1:48 PM,51,Virginia,SUFFOLK (800),2,1,2,0
510334,7/26/2014 3:26 AM,51,Virginia,PRINCE GEORGE (149),1,1,1,0
510335,7/26/2014 5:56 AM,51,Virginia,SUFFOLK (800),1,1,1,0
510336,7/2/2014 4:40 PM,51,Virginia,ARLINGTON (13),2,1,2,0
510337,7/25/2014 11:50 AM,51,Virginia,PULASKI (155),1,1,3,0
510338,7/26/2014 9:50 AM,51,Virginia,NELSON (125),2,1,2,0
510339,7/30/2014 4:50 PM,51,Virginia,CHESAPEAKE (550),2,1,2,0
510340,7/31/2014 7:28 AM,51,Virginia,HENRICO (87),1,1,1,1
510341,7/26/2014 7:28 PM,51,Virginia,PITTSYLVANIA (143),1,1,1,0
510342,7/27/2014 1:55 AM,51,Virginia,HAMPTON (650),1,1,2,0
510343,7/17/2014 4:10 PM,51,Virginia,ROANOKE (770),2,1,2,0
510344,7/5/2014 1:35 AM,51,Virginia,ROANOKE (770),1,1,1,1
510345,7/1/2014 12:58 PM,51,Virginia,GILES (71),2,1,3,0
510346,7/5/2014 2:33 PM,51,Virginia,HANOVER (85),1,1,3,0
510347,7/25/2014 7:25 AM,51,Virginia,WARREN (187),2,1,2,0
510348,7/19/2014 1:16 AM,51,Virginia,ROCKINGHAM (165),3,1,3,0
510349,7/26/2014 6:58 PM,51,Virginia,VIRGINIA BEACH (810),1,1,1,1
510350,8/1/2014 2:40 PM,51,Virginia,PITTSYLVANIA (143),2,1,2,0
510351,7/6/2014 1:41 AM,51,Virginia,PRINCE WILLIAM (153),2,1,5,0
510352,8/3/2014 2:45 AM,51,Virginia,DINWIDDIE (53),1,1,1,0
510353,8/3/2014 12:45 PM,51,Virginia,HENRY (89),2,1,2,0
510354,8/4/2014 2:49 AM,51,Virginia,PRINCE WILLIAM (153),1,1,1,1
510355,8/1/2014 11:26 PM,51,Virginia,HENRICO (87),3,1,3,1
510356,8/1/2014 9:54 PM,51,Virginia,RICHMOND (760),3,1,3,0
510357,8/4/2014 11:50 AM,51,Virginia,CARROLL (35),2,1,2,0
510358,8/4/2014 6:29 PM,51,Virginia,DINWIDDIE (53),2,1,3,0
510359,8/5/2014 7:41 AM,51,Virginia,PRINCE WILLIAM (153),2,1,2,0
510360,8/5/2014 5:09 PM,51,Virginia,LOUDOUN (107),2,1,2,0
510361,8/5/2014 10:36 PM,51,Virginia,NELSON (125),1,1,2,0
510362,8/5/2014 9:15 PM,51,Virginia,POWHATAN (145),1,1,1,0
510363,8/5/2014 7:00 PM,51,Virginia,PULASKI (155),1,1,2,0
510364,8/7/2014 12:57 AM,51,Virginia,MONTGOMERY (121),1,1,1,0
510365,8/2/2014 4:14 AM,51,Virginia,FAIRFAX (59),1,1,1,0
510366,8/6/2014 11:00 AM,51,Virginia,ALBEMARLE (3),5,2,7,0
510367,8/8/2014 10:49 PM,51,Virginia,SPOTSYLVANIA (177),1,1,1,0
510368,8/8/2014 1:58 AM,51,Virginia,VIRGINIA BEACH (810),2,1,2,0
510369,8/10/2014 10:40 AM,51,Virginia,SHENANDOAH (171),2,1,2,0
510370,8/10/2014 9:02 AM,51,Virginia,SUFFOLK (800),1,1,1,0
510371,8/11/2014 12:12 AM,51,Virginia,FAIRFAX (59),1,1,1,0
510372,8/10/2014 9:30 PM,51,Virginia,PITTSYLVANIA (143),2,2,5,0
510373,8/12/2014 2:11 PM,51,Virginia,HANOVER (85),4,1,9,0
510374,8/12/2014 11:00 AM,51,Virginia,MECKLENBURG (117),2,1,2,0
510375,8/12/2014 3:00 PM,51,Virginia,ACCOMACK (1),2,1,2,0
510376,8/7/2014 3:20 PM,51,Virginia,FLUVANNA (65),1,1,2,0
510377,8/11/2014 6:30 PM,51,Virginia,BATH (17),1,1,1,0
510378,8/11/2014 2:34 PM,51,Virginia,MECKLENBURG (117),1,1,1,0
510379,8/14/2014 6:27 PM,51,Virginia,ALBEMARLE (3),3,1,3,0
510380,4/18/2014 3:06 AM,51,Virginia,FAIRFAX (59),1,1,2,0
510381,8/2/2014 1:50 AM,51,Virginia,HENRICO (87),2,1,2,1
510382,8/15/2014 10:03 PM,51,Virginia,LOUDOUN (107),1,1,1,1
510383,8/12/2014 4:30 PM,51,Virginia,FREDERICK (69),2,1,2,0
510384,8/15/2014 8:32 PM,51,Virginia,FLUVANNA (65),1,1,2,0
510385,8/15/2014 9:10 PM,51,Virginia,ROCKBRIDGE (163),1,1,2,0
510386,8/16/2014 4:34 AM,51,Virginia,PETERSBURG (730),2,1,6,0
510387,8/17/2014 4:44 PM,51,Virginia,AMHERST (9),2,1,2,0
510388,8/16/2014 10:42 PM,51,Virginia,HAMPTON (650),2,1,2,0
510389,8/20/2014 5:50 PM,51,Virginia,BUCKINGHAM (29),3,2,3,0
510390,8/21/2014 12:11 PM,51,Virginia,FREDERICK (69),2,1,2,0
510391,8/20/2014 10:55 AM,51,Virginia,CHESAPEAKE (550),1,1,1,0
510392,8/13/2014 12:58 PM,51,Virginia,CHESAPEAKE (550),2,1,2,0
510393,8/19/2014 10:30 AM,51,Virginia,ROCKINGHAM (165),2,1,2,0
510394,8/13/2014 11:29 PM,51,Virginia,FAIRFAX (59),2,1,2,0
510395,6/21/2014 10:11 PM,51,Virginia,PRINCE WILLIAM (153),1,1,1,0
510396,8/22/2014 5:55 AM,51,Virginia,ESSEX (57),3,1,2,0
510397,8/22/2014 8:32 PM,51,Virginia,KING GEORGE (99),1,2,2,0
510398,8/24/2014 11:08 AM,51,Virginia,PITTSYLVANIA (143),2,1,2,0
510399,8/23/2014 11:39 PM,51,Virginia,KING GEORGE (99),1,1,1,0
510400,8/23/2014 7:30 PM,51,Virginia,WYTHE (197),1,1,2,0
510401,8/24/2014 5:25 AM,51,Virginia,WARREN (187),1,1,1,0
510402,8/25/2014 12:42 PM,51,Virginia,FAUQUIER (61),1,1,1,1
510403,8/23/2014 9:37 PM,51,Virginia,ROCKINGHAM (165),1,1,1,0
510404,8/23/2014 1:57 PM,51,Virginia,HENRY (89),2,1,2,0
510405,8/25/2014 12:39 PM,51,Virginia,ISLE OF WIGHT (93),2,1,2,0
510406,8/27/2014 6:20 PM,51,Virginia,HALIFAX (83),1,1,1,0
510407,8/26/2014 9:35 PM,51,Virginia,GREENSVILLE (81),1,1,2,0
510408,8/7/2014 8:05 AM,51,Virginia,PATRICK (141),1,1,2,0
510409,8/27/2014 3:45 PM,51,Virginia,BOTETOURT (23),1,1,1,0
510410,8/14/2014 6:23 PM,51,Virginia,FAIRFAX (59),2,1,2,0
510411,8/27/2014 8:56 PM,51,Virginia,CHESTERFIELD (41),1,1,1,1
510412,8/27/2014 8:06 PM,51,Virginia,ROCKINGHAM (165),1,1,1,0
510413,8/16/2014 12:39 AM,51,Virginia,SOUTHAMPTON (175),1,1,2,0
510414,8/28/2014 8:30 PM,51,Virginia,PULASKI (155),1,1,1,0
510415,8/30/2014 1:41 AM,51,Virginia,CHESTERFIELD (41),1,1,1,0
510416,8/30/2014 8:05 PM,51,Virginia,ACCOMACK (1),2,3,7,0
510417,8/30/2014 9:01 PM,51,Virginia,ROCKINGHAM (165),1,1,4,0
510418,8/30/2014 5:40 PM,51,Virginia,KING GEORGE (99),2,1,2,0
510419,8/30/2014 9:47 PM,51,Virginia,HENRY (89),1,1,1,0
510420,8/30/2014 6:03 PM,51,Virginia,ROANOKE (161),1,1,1,0
510421,8/29/2014 8:15 PM,51,Virginia,PRINCE GEORGE (149),2,1,3,0
510422,8/25/2014 8:24 AM,51,Virginia,BEDFORD (19),1,1,1,1
510423,8/31/2014 7:30 PM,51,Virginia,POWHATAN (145),1,1,1,0
510424,8/20/2014 4:20 PM,51,Virginia,ACCOMACK (1),2,1,6,0
510425,8/5/2014 11:25 PM,51,Virginia,WASHINGTON (191),1,1,1,0
510426,8/13/2014 9:14 PM,51,Virginia,PATRICK (141),2,1,2,0
510427,8/24/2014 12:00 PM,51,Virginia,RUSSELL (167),2,1,2,0
510428,8/24/2014 10:10 PM,51,Virginia,CHESTERFIELD (41),1,1,1,1
510429,8/24/2014 7:05 AM,51,Virginia,BRISTOL (520),1,1,1,1
510430,8/4/2014 3:48 PM,51,Virginia,ROCKBRIDGE (163),1,2,2,0
510431,8/20/2014 6:30 PM,51,Virginia,PORTSMOUTH (740),2,1,4,0
510432,9/1/2014 6:18 AM,51,Virginia,ROCKBRIDGE (163),1,1,1,0
510433,9/2/2014 10:58 AM,51,Virginia,ALBEMARLE (3),2,1,4,0
510434,9/2/2014 2:50 PM,51,Virginia,ALLEGHANY (5),1,1,1,0
510435,9/3/2014 1:08 PM,51,Virginia,NORFOLK (710),1,1,1,0
510436,9/6/2014 10:53 AM,51,Virginia,JAMES CITY (95),1,1,4,0
510437,9/6/2014 1:30 AM,51,Virginia,HENRICO (87),2,1,2,0
510438,9/4/2014 4:52 PM,51,Virginia,NORTHAMPTON (131),2,1,2,0
510439,9/7/2014 5:35 PM,51,Virginia,CAMPBELL (31),1,1,1,0
510440,9/7/2014 10:17 AM,51,Virginia,MECKLENBURG (117),2,1,2,0
510441,9/6/2014 10:30 PM,51,Virginia,VIRGINIA BEACH (810),1,1,0,1
510442,9/9/2014 9:50 AM,51,Virginia,POWHATAN (145),1,1,1,0
510443,9/8/2014 9:21 PM,51,Virginia,FAIRFAX (59),1,1,1,1
510444,9/11/2014 11:15 AM,51,Virginia,BUCKINGHAM (29),3,1,3,0
510445,9/11/2014 10:58 PM,51,Virginia,MATHEWS (115),1,1,1,0
510446,9/12/2014 12:15 PM,51,Virginia,CULPEPER (47),2,1,2,0
510447,9/7/2014 11:19 AM,51,Virginia,GLOUCESTER (73),1,1,2,0
510448,9/9/2014 4:00 PM,51,Virginia,LOUDOUN (107),2,1,3,0
510449,9/15/2014 12:19 AM,51,Virginia,ROCKINGHAM (165),1,1,1,0
510450,9/15/2014 4:45 PM,51,Virginia,ESSEX (57),2,1,4,0
510451,9/16/2014 10:17 AM,51,Virginia,LANCASTER (103),1,1,1,0
510452,9/14/2014 9:06 PM,51,Virginia,VIRGINIA BEACH (810),2,1,2,0
510453,9/16/2014 6:30 PM,51,Virginia,CAMPBELL (31),3,1,1,0
